 219.500000000	 0.004697342
 220.500000000	 0.004910857
 221.500000000	 0.004377068
 222.500000000	 0.003416249
 223.500000000	 0.003523006
 224.500000000	 0.002882460
 225.500000000	 0.002989217
 226.500000000	 0.001814882
 227.500000000	 0.002135155
 228.500000000	 0.002989217
 229.500000000	 0.002348671
 230.500000000	 0.002028398
 231.500000000	 0.001494609
 232.500000000	 0.001601366
 233.500000000	 0.001494609
 234.500000000	 0.001174335
 235.500000000	 0.001067578
 236.500000000	 0.000854062
 237.500000000	 0.001067578
 238.500000000	 0.000747304
 239.500000000	 0.001387851
 240.500000000	 0.000640547
 241.500000000	 0.000640547
 242.500000000	 0.000213516
 243.500000000	 0.000427031
 244.500000000	 0.000640547
 245.500000000	 0.000427031
 246.500000000	 0.000320273
 247.500000000	 0.000106758
 248.500000000	 0.000533789
 249.500000000	 0.000213516
